lon	lat
-0.1518113	51.6481247
-0.1513065	51.6483048
-0.1506819	51.6485309
-0.15038	51.6486345
-0.1501074	51.6487334
-0.149894	51.6488074
-0.1501463	51.6490971
-0.1504564	51.6494461
-0.1505434	51.6495431
-0.1507053	51.6497235
-0.1507363	51.6497966
-0.1508579	51.6499389
-0.1509711	51.6500837
-0.1510195	51.6500759
-0.151297	51.6500175
-0.1522812	51.6498217
-0.1523458	51.650044
-0.1523964	51.6502445
-0.1524177	51.6504453
-0.1524439	51.6505896
-0.1524442	51.6506479
-0.1524419	51.6507052
-0.1524448	51.6508317
-0.1524509	51.6509125
-0.1524797	51.6510918
-0.1525028	51.6511821
-0.1525255	51.6512797
-0.1525531	51.6513908
-0.1525853	51.6514554
-0.1526648	51.6515627
-0.1527212	51.6516297
-0.152788	51.6517125
-0.152844	51.6517744
-0.152866	51.6517724
-0.1530066	51.6519276
-0.1529987	51.6519329
-0.153009	51.6519491
-0.1530597	51.6520078
-0.1530746	51.6520294
-0.153092	51.6520495
-0.1532456	51.652268
-0.1532827	51.6523302
-0.1533225	51.6523895
-0.1533526	51.6524298
-0.1534031	51.6524943
-0.1534683	51.6525897
-0.1534799	51.6526001
-0.153554	51.6527032
-0.1536796	51.6526721
-0.1539214	51.6526149
-0.1540299	51.652587
-0.1541269	51.6527791
-0.1541849	51.6528924
-0.1542201	51.6529632
-0.1541509	51.6530744
-0.1540668	51.6532078
-0.1534201	51.6533025
-0.153513	51.65346
-0.1534773	51.6535175
-0.1534583	51.653522
-0.1534354	51.6535365
-0.1534271	51.6535513
-0.1534209	51.6535986
-0.1534235	51.6536189
-0.1534278	51.6536599
-0.1534408	51.6537613
-0.153564	51.6542047
-0.153629	51.6544565
-0.1536236	51.654537
-0.1537425	51.6546442
-0.1537702	51.6546353
-0.1537959	51.6546294
-0.1538513	51.654634
-0.153887	51.6546415
-0.1541115	51.6547605
-0.1543611	51.654896
-0.1545186	51.6549602
-0.1545686	51.6549727
-0.154601	51.6549753
-0.1546429	51.654976
-0.1546671	51.6551796
-0.1546905	51.6553262
-0.1547147	51.6554525
-0.1547381	51.6555189
-0.1547577	51.6555421
-0.1549308	51.6555789
-0.1551054	51.6556232
-0.1552491	51.6556468
-0.1554919	51.6556964
-0.1559528	51.655792
-0.1571481	51.6560435
-0.1576334	51.6561467
-0.1578607	51.6561957
-0.1578936	51.656242
-0.1579796	51.6563198
-0.1581369	51.6562977
-0.1582267	51.6562916
-0.1582829	51.6562917
-0.1590545	51.6564585
-0.1598223	51.6566228
-0.160464	51.656761
-0.1604912	51.6567839
-0.1608462	51.6569683
-0.1613072	51.6572109
-0.1622841	51.6577249
-0.1627259	51.6579619
-0.1627869	51.6580045
-0.1635709	51.6582039
-0.1648311	51.6582561
-0.1651128	51.6582683
-0.1651201	51.6582569
-0.1659298	51.6584321
-0.1668307	51.6586313
-0.1674789	51.6587767
-0.1681644	51.6589284
-0.168997	51.6591139
-0.1692729	51.6591731
-0.1696573	51.6592598
-0.1697431	51.6592666
-0.1699548	51.6593288
-0.1702575	51.6594037
-0.1705518	51.6594679
-0.1708679	51.6595383
-0.1711098	51.6595979
-0.1712122	51.6596128
-0.1712882	51.6596293
-0.1715836	51.6596959
-0.1716373	51.6597104
-0.1719479	51.6597793
-0.1721633	51.6598297
-0.1726346	51.6599379
-0.1731197	51.6600482
-0.1737852	51.660195
-0.1750064	51.6604635
-0.1755564	51.6605902
-0.1755875	51.6605964
-0.1759664	51.6606723
-0.1766256	51.6608131
-0.1772208	51.6609461
-0.1774489	51.6609925
-0.1775831	51.6610323
-0.178035	51.6611251
-0.1788865	51.6613125
-0.1791121	51.6613679
-0.179776	51.6615059
-0.1798939	51.6615328
-0.1799	51.661527
-0.1801952	51.6615934
-0.1804807	51.6616602
-0.1813219	51.6618501
-0.1823458	51.6620689
-0.1831386	51.6622404
-0.1838629	51.6623969
-0.1846256	51.6625601
-0.1854387	51.6627393
-0.185891	51.6628331
-0.1859185	51.6628421
-0.1858032	51.6630117
-0.1855187	51.6634114
-0.1853496	51.6636851
-0.1853089	51.6637455
-0.1852068	51.6639117
-0.1851585	51.6639961
-0.1850998	51.664075
-0.184954	51.6642851
-0.1848654	51.6644121
-0.1848014	51.6645024
-0.1846867	51.6646726
-0.1845872	51.664827
-0.184515	51.6649399
-0.1842583	51.6653017
-0.184214	51.6653668
-0.18409	51.6655493
-0.1837617	51.6660375
-0.1832892	51.6667404
-0.1832421	51.6668105
-0.1832083	51.6668608
-0.1829926	51.6671857
-0.1827368	51.667571
-0.182303	51.6682233
-0.1820129	51.6686309
-0.1819859	51.6686799
-0.1821104	51.6686007
-0.1825189	51.6685846
-0.1849681	51.6684875
-0.1849904	51.6685472
-0.1858293	51.6685062
-0.1878154	51.667876
-0.1889785	51.6664894
-0.1894924	51.6658561
-0.1894141	51.6658262
-0.1903576	51.6647193
-0.1909697	51.6639824
-0.1910319	51.6639448
-0.1910918	51.6638934
-0.1912441	51.6641026
-0.1915539	51.6643466
-0.19185	51.6645004
-0.1922743	51.6646635
-0.1925559	51.664746
-0.193852	51.6649881
-0.1951607	51.6652051
-0.1957771	51.6653063
-0.1966898	51.6654786
-0.1966734	51.6654945
-0.1960717	51.6663683
-0.1956317	51.6670719
-0.1953467	51.6675118
-0.1953189	51.6676282
-0.1948771	51.6683021
-0.19565	51.6684301
-0.1961842	51.6685264
-0.196639	51.6681431
-0.1969609	51.6681589
-0.1973851	51.6681842
-0.1986205	51.6682068
-0.1987348	51.6682085
-0.1988795	51.6682036
-0.19903	51.6682032
-0.199138	51.6685034
-0.1992287	51.668734
-0.1993754	51.6690096
-0.1995304	51.6693663
-0.1997003	51.6698599
-0.1998964	51.6701669
-0.2001454	51.6701257
-0.2010892	51.6700638
-0.2018112	51.6700559
-0.2024064	51.6700695
-0.2033777	51.6701231
-0.2026332	51.6693113
-0.2026174	51.6691267
-0.2025473	51.6689593
-0.2024052	51.6684554
-0.2022548	51.667802
-0.2026949	51.6679338
-0.2028584	51.6680046
-0.2031877	51.6680888
-0.2032962	51.6681615
-0.2035815	51.6682235
-0.2038867	51.6683324
-0.2047354	51.668482
-0.2056592	51.6685978
-0.2057607	51.6684833
-0.2070866	51.6674245
-0.2074516	51.6671154
-0.2079843	51.6665911
-0.2098635	51.6675595
-0.2111586	51.6669516
-0.2104463	51.6661288
-0.2097241	51.6653012
-0.2078886	51.6628579
-0.2080055	51.6628255
-0.2081226	51.6627931
-0.2100122	51.6621718
-0.2110387	51.6618089
-0.2115612	51.6616109
-0.2119091	51.6614769
-0.2121599	51.6613503
-0.2124499	51.6615876
-0.2128392	51.6619469
-0.2134181	51.6623747
-0.2135257	51.6623224
-0.2145466	51.6618416
-0.2148055	51.6616917
-0.2171525	51.660616
-0.2189195	51.6600583
-0.2192723	51.6607965
-0.2194403	51.6607514
-0.2198257	51.6606575
-0.2202642	51.6604627
-0.2212622	51.6599733
-0.2216281	51.6597496
-0.2229035	51.6591547
-0.2239385	51.6586038
-0.2249986	51.6581154
-0.22559	51.6578527
-0.2260689	51.6576226
-0.2258883	51.6574742
-0.226365	51.6572231
-0.2264875	51.6571586
-0.226635	51.6572679
-0.2270025	51.6575584
-0.2273196	51.657878
-0.2279934	51.6584717
-0.2280828	51.6585882
-0.2282362	51.6588451
-0.2284757	51.6591886
-0.2282943	51.6592065
-0.2283856	51.6593868
-0.2284415	51.6595504
-0.2285136	51.6599624
-0.2286909	51.6599371
-0.2288378	51.6599161
-0.2289441	51.6599725
-0.2294878	51.6598593
-0.2297735	51.659726
-0.2299177	51.6597336
-0.230126	51.6596585
-0.230582	51.6594594
-0.2307271	51.659405
-0.2310397	51.6593612
-0.2311536	51.6592955
-0.2312985	51.6592113
-0.2324524	51.6587988
-0.2332685	51.6585224
-0.2335645	51.6584226
-0.2338893	51.6583628
-0.2340974	51.6583246
-0.2342522	51.6582495
-0.2344133	51.6585684
-0.234732	51.6589977
-0.2349515	51.6590046
-0.2351419	51.6590156
-0.235781	51.6589424
-0.2362156	51.6588797
-0.2364896	51.6588236
-0.2367027	51.6587719
-0.2370077	51.6586632
-0.2371149	51.6586189
-0.2372678	51.6585924
-0.2376915	51.6584046
-0.2383005	51.6582465
-0.237996	51.657786
-0.2384931	51.6576397
-0.239224	51.6573961
-0.2396437	51.657273
-0.239983	51.6571729
-0.2410184	51.6568322
-0.2413901	51.6572012
-0.2419094	51.6570461
-0.2421296	51.6569577
-0.2423931	51.6568727
-0.2426003	51.6568227
-0.2427112	51.6567973
-0.2428682	51.6567763
-0.2430089	51.6567667
-0.2431896	51.6567658
-0.2433813	51.6567435
-0.2436495	51.6566855
-0.2439232	51.6565979
-0.2440107	51.6565795
-0.2441711	51.6565449
-0.244413	51.6564928
-0.2447151	51.6563103
-0.2451558	51.6561289
-0.245858	51.6559164
-0.2460291	51.6558641
-0.2464989	51.6556787
-0.2467631	51.6555747
-0.2478905	51.6552445
-0.2480199	51.655375
-0.2482946	51.6555625
-0.2485112	51.6556449
-0.2489022	51.6558513
-0.2490072	51.6559418
-0.249373	51.6560543
